c	박근혜 시정연설	기억하는 사람들에게 박근혜 대통령의 국회 시정연설은 그와 비슷해야 하지 않느냐는 의견도 많은 편입니다. ' 박근혜의 시정연설을 사수하라' 박근혜 대통령이 취임 첫 국회 시정연설을 하는 오늘, 국회 사정은 그리 좋지 않습니다. 민주당과
c	국정원 개혁특위	것"이라고 설명했다. 이에 따라 새누리당 최 원내대표는 민주당 측과 접촉에 나설 것으로 보인다. 그러나 민주당은 국정원 개혁 특위와 국가기관의 대선개입 의혹에 대한 특검 도입을 거듭 주장하고 있어 여야 협상은 난항을 겪을 것으로 보인다.
c	강기정 몸싸움	강기정 의원 법적 조치 하겠다. 청와대 직원(경찰)에 의한 강기정 의원 폭행을 거꾸로 강기정의 폭행이라며 처벌하겠다? 청와대 직원 폭행 항의를 하며 몸싸움 발생 그와중에 청와대 직원 입술에 피 난거 빌미로 폭행이다? 몸싸움 난리통 상황에서
c	조명균 기자회견	사무실에서 검찰의 남북정상회담 회의록 수사 결과에 대한 반박 기자회견을 하고 있다. 오른쪽은 노무현재단 이병완 이사장. [최승식 기자]NLL(북방한계선) 대화록 논란의 열쇠를 쥔 조명균 전 청와대 안보정책비서관이 17일 검찰 수사 결과를
s	한화 정근우 이용규	[매경닷컴 MK스포츠(서귀포) 전성민 기자] 자유계약선수(FA) 계약을 맺은 정근우와 이용규가 한화 이글스에 최대한 빨리 융화되겠다는 뜻을 전했다. 정근우와 이용규는 19일 제주 서귀포시에서 취재진과 인터뷰를 가졌다. 정근우와 이용규는
s	삼성 캔버라	야구인이 2013 아시아시리즈에 출전하는 프로야구 삼성 라이온즈를 두고 한 말이다. 결과적으로 삼성은 18일 준결승서 호주 챔피언 캔버라 캐벌리에게 5-9로 패하면서 결승 진출이 좌절됐다. 동시에 삼성을 향한 비난이 각종 인터넷 사이트와
e	변호인 예고편	시대를 어떻게 살아나갔는지를 '변호인'을 통해 보여주려 했다'고 연출의 변을 밝혔다. 연출의 방향에 대해서는 "사실을 왜곡하거나 미화한 것은 없다"면서 최대한 객관적 시선을 견지하려 했음을 밝혔다. 영화의 예고편이 공개된 뒤 인터넷상에서
s	GSP 헨드릭스	[데일리안 스포츠 = 김태훈 기자] ◇ [UFC 167]생피에르전에서 아쉽게 패한 헨드릭스. ⓒ UFC '절대 챔피언' 조르쥬 생피에르(32·캐나다)라는 대어를 낚을 뻔했던 체급랭킹 1위 조니 헨드릭스(30·미국)가 벨트를 놓치고
s	최준석 롯데	소속팀 두산과의 협상에서 합의에 실패해 17일 자정을 기점으로 시장에 나왔다. 거포부재에 골머리를 앓던 롯데는 최준석을 영입하는데 성공, 공격력 강화를 기대하고 있다. 2001년 롯데에 입단한 최준석은 2006년 트레이드를 통해 두산으로
c	대정부질문	집중 제기…전임 시장 흔적 지우려 예산 낭비 주장도] 29일 오후 국회에서 새누리당 김성태 의원 인터뷰 국회의 대정부 질문 일정 첫날 새누리당이 박원순 서울시장을 정조준했다. 첫번째 질의자로 나선 김성태 새누리당 의원이 서울시 구룡마을
e	오로라공주 하차공지	죽거나 급작스럽게 하차하는 경우는 비일비재한 사항이다. 그러나 '오로라공주'처럼 인물들이 상관없이, 뜬금없이, 맥락 없이 죽거나 하차 하는 것은 큰 문제점이다. 미리 공지된 사항이라 하더라도 사임당의 죽음은 황당하기 그지없었다. 이에
c	삼성코닝 직원	있다. 삼성코닝 노조는 지난 주말 사측과 가진 위로금 협상에서 1인당 5억원의 위로금을 요구했다. 직원수가 4000명 이상인 것을 감안하면 위로금 총액은 2조원을 훌쩍 넘어선다. 노조는 "내년 코닝사로 편입되면 더 이상 삼성직원이 아니다"면서
c	석촌호수 수위	석촌호수 수위 .. 제2롯데월드.. 항공사고 우려에.. 이제는 석촌호수 사라지게된 원인?! 석촌호수 수위 궁금해서 찾아보다가 공감가고 재미있는 연애/결혼관련 무료 테스트를 발견했네요~ ^^ 석촌호수 수위 도 흥미롭지만 솔로나 미혼남녀들에게
c	서울대강남출신	2013학년도 서울대 정시모집 합격자 중 서울 소재 일반고 학생 10명 중 7명이 강남ㆍ서초ㆍ송파구 등 강남 3구 출신인 것으로 나타났다. 서울대가 정시 선발을 확대하기로 함에 따라 특목고는 물론, 일반고에서도 강남 지역 학교에 대한 쏠림현상이
e	이연두 귀국	배우 이연두가 18일 오후 인천공항을 통해 브라질에서 27일만에 귀국했다. ▲ 이연두 '초췌한 모습으로 27일만에 귀국' ▲ 이연두 '물의 일으켜 죄송합니다' ▲ 이연두 '입술 깨물며 눈물 참아' ▲ 이연두 '쏟아지려는 눈물 입술
s	독일 잉글랜드	[스포탈코리아] 정지훈 기자= 잉글랜드와 독일 대표팀의 갈등의 골이 깊어지고 있는 상황에서 독일의 요아힘 뢰브 감독이 수습에 나섰지만 이미 늦은 것처럼 보인다. 잉글랜드와 독일은 20일 새벽 5시(한국시각) 런던 웸블리 스타디움서 평가전을
s	씨름 승부조작	스포츠과학대 정희준 교수 프로축구, 프로농구에서 승부조작이 일어났던 그 충격에서 헤어나기도 전에 이번에는 씨름에서 승부조작 사건이 터졌습니다. 지난 1월 전북 군산에서 열린 설날장사씨름대회 금강급 결승전에서 A선수와 B선수가 만났는데요.
e	이홍기 결별	이홍기가 결별 사실을 털어놨다. FT아일랜드 이홍기는 11월 18일 서울 강남구 청담동 CGV청담씨네시티 3층 엠큐브에서 진행된 tvN 드라마 '청담동111' 제작발표회에서 여자친구와 결별 사실을 털어놨다. 이홍기 결별 소식을 접한
c	이명박 소송	이명박 소송 (사진: 이명박 전 대통령 페이스북) 이명박 전 대통령이 중국음식점 업주로부터 소송을 당했다. 16일 법조계에 따르면 이모씨는 지난 8월 이 전 대통령과 청계재단을 상대로 "건물 증축과 내부 리모델링 비용 6억원을 돌려달라"며
s	박인비 올해의선수	이상화는 최근 국내 뿐 아니라 전 세계의 이목을 집중시키는 업적을 일궈내 더욱 눈길을 끌고 있다. ◆ 박인비, 한국 선수 최초 '올해의 선수상' 기염 = 우선 박인비. 지난 18일 새벽 멕시코에서 날아온 '골프여제' 박인비발 낭보는 그야말로
s	손흥민 5대유망주	[스포탈코리아] 왕찬욱 기자= 손흥민(21, 레버쿠젠)이 네이마르(21, 바르셀로나)와 함께 '유럽 5대 유망주'로 이름을 올렸다. 유럽 축구통계 전문매체 '후스코어드닷컴'은 2013/2014시즌 평균 평점을 기준으로 21세 이하 선수
e	런닝맨 류현진	야구만 잘하는 줄 알았더니 예능도 선수급이었다. 지난 8일부터 SBS 예능 프로그램 '일요일이 좋다-런닝맨'에 출연 중인 류현진이 지난 17일 방송에는 직접 출연해 멤버들과 대결을 벌였다. 그는 혼자, 그것도 비밀리에 8명의 출연진(
e	올드보이 유연석	강남선배 또는 '늑대소년'의 '지태', 드라마 '구가의서'의 이유비 오빠로 등장한 사실을 모르는 사람들이 많다. 유연석 올드보이 시절 연기에 네티즌은 "유연석 올드보이 출연, 그 열연 소년이 유연석이라니", "유연석 올드보이, 최고의 데뷔작이다",
s	한국 러시아 평가전	한국시간) 한국과 결전을 앞둔 카펠로 감독의 인터뷰를 전했다. 한국과 러시아는 9일 밤 11시(이하 한국시간) 아랍에미리트(UAE) 두바이 자빌 스타디움에서 평가전을 치를 예정이다. 카펠로는 "한국은 세르비아에 비해 세지는 않다. 하지만
c	삼성동아이파크 보상금	삼성동아이파크 보상금 삼성동아이파크 보상금에 대한 네티즌들의 관심이 쏠리고 있다. 18일 보험업계에 따르면 LG전자 소속 헬기가 가입한 보험은 LIG손해보험의 상품으로 최대 2140만 달러(약 228억원)의 보상이 가능한 상품으로 확인됐다.
c	조용기비리의혹	여의도순복음교회는 조용기(사진) 원로목사와 그 일가가 수천억원대의 교회 돈을 빼돌렸다는 의혹 제기와 관련해 특별조사위원회를 구성해 진상조사를 벌이기로 했다.( < 한겨레 > 15일치 8면 참조 ) 여의도순복음교회는 17일 당회 운영위원회를 열어 조 목사의 비리 의혹
c	달력 대체공휴일	10일을 평일처럼 검은 색으로 인쇄하고 그 밑에 빨갛게 '대체공휴일' 표시를 한 대구지역 한 기업의 내년도 달력. 대체공휴일 관련 규정이 지난달 말에야 국무회의를 통과했고 아직 국회를 통과하지 못한데다 대체휴일을 쉬기 어려운 수요처
e	안성기 조용필	안성기 조용필 은관 문화훈장 [티브이데일리 조해진 기자] 배우 안성기가 은관 문화훈장을 수여받았다. 18일 오후 6시 서울 올림픽공원 올림픽홀에서 '2013 대한민국 대중문화 예술상 시상식'이 개최됐다. 이날 은관 문화훈장을 수여받은
e	파천황 한석규	▲ 한석규 '파천황' [엑스포츠뉴스=정희서 기자] MBC 측이 배우 한석규의 새 월화드라마 '파천황'(극본 김영현, 연출 박홍균) 출연설에 확정된 바 없다고 밝혔다. MBC 측 관계자는 18일 엑스포츠뉴스와의 전화통화에서 "한석규의 '
e	전현무 김슬기	예능프로그램 '월드 챌린지-우리가 간다'(이하 우리가간다)에서 끝까지 포기하지 않고 김슬기를 지켜냈다. 이날 전현무는 김슬기와 짝을 이뤄 아내업고달리기 대회에 한국인 최초로 참가했다. 하지만 이들의 상대는 전년도 챔피언. 빛의 속도로
c	강기정 몸싸움	민주당 의원들과 청와대 경호 지원인력 간 몸싸움이 벌어지고 있다. 2013.11.18 / 사진=뉴스1 강기정 민주당 의원과 벌어진 몸싸움 논란과 관련해 당사자인 현모 순경은 19일 "강 의원에 고의성이 있다"고 주장했다. 현 순경은 이날
c	전기요금 인상	그어 기업에 비판적인 곳 찾아가 소통…"경제민주화 시대적 과제" "박(용만) 대한상의 회장은 경제계가 산업용 전기요금 인상에 반대하는 것을 무리라고 생각한다며?" "정말?" "지난 9월 전기요금 인상에 반대하는 경제계 의견을 모아 정부에
c	정문헌 검찰조사	[한겨레] 2007년 남북정상회담 회의록 유출 의혹 사건과 관련해 19일 검찰에 출석해 조사를 받은 정문헌 새누리당 의원은 조사를 마치고 귀가하면서 '회의록 내용을 김무성 의원, 권영세 주중대사에게 알려줬느냐'는 질문에 "아니다. 제가
c	국정원 수사	검찰…'비밀' 유출에 국정원 압수수색 안 하나 당시에 유출된 문건은 '비밀에 준하여 보관한' 대외비 문건이지만, 이번에 유출이 의심되는 문건은 '2급 비밀' 문건으로 사안의 중대성이 더욱 크다. 이번 검찰 수사의 핵심은 지난 대선 때
c	국회 대정부질문	대정부질문 첫날인 19일 국회는 전날 박근혜 대통령 시정연설 뒤 발생한 민주당 강기정 의원과 청와대 경호담당 직원 간 몸싸움 여파로 온종일 몸살을 앓았다. 시정연설 내용에 대한 불만과 청와대의 법적 대응 거론에 민주당이 반발하면서
s	한국 러시아 평가전	전반적으로 경기를 리드했지만, 결과에서는 아쉬움을 삼켰다. 한국은 19일 밤(한국시간) 아랍에미리트(UAE) 두바이 자빌 스타디움서 열린 러시아와의 평가전에서 김신욱의 선제골로 앞서 나갔지만, 전반 11분 스몰로프와 후반 13분 타라소프에게
s	벨기에 일본	CSKA모스크바 구단 홈페이지 일본 축구의 저력이 유럽을 놀라게 하고 있다. 국제축구연맹(FIFA) 랭킹 44위의 일본이 5위 벨기에를 제압했다. 일본은 20일(한국시각) 벨기에 브뤼셀에서 열린 벨기에와의 친선경기에서 3대2로 승리를 거뒀다.
s	삼성 캔버라	야구인이 2013 아시아시리즈에 출전하는 프로야구 삼성 라이온즈를 두고 한 말이다. 결과적으로 삼성은 18일 준결승서 호주 챔피언 캔버라 캐벌리에게 5-9로 패하면서 결승 진출이 좌절됐다. 동시에 삼성을 향한 비난이 각종 인터넷 사이트와
c	서울대 강남출신	서울대 강남출신 싹쓸이 '서울대 합격률 강남 출신이 많아' 2013학년도 서울대 정시 모집에 합격한 서울 소재 일반고 학생 10명 가운데 7명이 강남 3구 출신인 것으로 나타나 서울대 강남출신이 싹쓸이했다고 해도 과언이 아닌데요. 이거
e	송강호 노무현	송강호 노무현 변호인 예고편 부림사건 심장이 터질 것 같았던 대사에 눈물 흘린 이유 영화 변호인은 아마도 꼭 봐야 할 영화가 아닌가 싶습니다. 특히 요즘 같이 국민이 천대받는 시대에 이 영화는 꿈과 희망을 주는 그런 영화가 되지 않을까
s	독일 잉글랜드	[스포탈코리아] 김성민 기자= 독일이 잉글랜드와의 평가전에서 수준 높은 경기력을 보이며 잉글랜드를 침몰시켰다. 독일은 20일 새벽(한국시간) 영국 웸블리 스타디움에서 열린 잉글랜드와의 평가전에서 페어 메르테자커의 결승골로 1-0 승리를
c	삼성코닝 직원	계열사 이전 신청 마감보다 코닝에 남게 되는 임직원에게 지급되는 위로금 액수가 먼저 공개될 전망입니다. 삼성코닝정밀소재는 1인당 평균 위로금 액수로 약 5천만 원을 제안했고, 직원 비상대책위원회는 5억 2백만 원을 요구하고 있습니다.
s	손정오 가메다	어디라도 좋으니 재대결을 추진하겠다"고 밝혔다. 판정패에 불복, WBA에 제소하는 한편, 가메다와 재경기를 추진하겠다는 것이다. 손정오도 "판정은 전혀 납득이 가지 않는다. 일본 팬들도 도전자가 이겼다고 생각하고 있다. 다운을 빼앗은
s	호날두 골	번째 골을 터뜨리고 있다. / 유튜브 영상 캡처 [스포츠서울닷컴ㅣ김광연 기자] '2분 사이에 두 골!' 역시 크리스티아누 호날두(28·레알 마드리드)였다. 골 세방으로 위기에 빠진 포르투갈을 구했다. 호날두는 20일 오전(이하 한국
s	씨름 승부조작	회장(오른쪽) 등 임원진이 19일 오후 서울 송파구 방이동 올림픽파크텔에서 열린 '승부 조작' 관련 입장 발표 기자회견에서 고개숙여 사죄하고 있다. 전주지검은 지난 18일 승부조작에 가담한 혐의로 씨름선수 안모 씨 등 2명을 구속했다.
e	응답하라1994 메이킹	'응답하라 1994' 메이킹 영상이 공개되었다. 최근 높은 시청률을 자랑하고 있는 tvN 금토 드라마 '응답하라 1994'의 메이킹 영상 2탄이 공개된 가운데, 고아라 유연석의 키스신 NG 장면이 공개되어 눈길을 끌고 있다. 19일 '
e	이홍기 결별	이홍기가 결별 사실을 털어놨다. FT아일랜드 이홍기는 11월 18일 서울 강남구 청담동 CGV청담씨네시티 3층 엠큐브에서 진행된 tvN 드라마 '청담동111' 제작발표회에서 여자친구와 결별 사실을 털어놨다. 이홍기 결별 소식을 접한
s	박인비 올해의선수	이상화는 최근 국내 뿐 아니라 전 세계의 이목을 집중시키는 업적을 일궈내 더욱 눈길을 끌고 있다. ◆ 박인비, 한국 선수 최초 '올해의 선수상' 기염 = 우선 박인비. 지난 18일 새벽 멕시코에서 날아온 '골프여제' 박인비발 낭보는 그야말로
c	QM3 완판	연합뉴스) 이유진 기자 = 르노삼성자동차는 연내 1천대만 한정 판매하기로 한 소형 스포츠유틸리티차량(SUV) 'QM3'가 개시 당일 다 팔렸다고 20일 밝혔다. 르노삼성차의 5번째 신규 라인업 QM3는 유럽에서 '캡처'(Captur)
c	프라이머리 공식입장	논란이 된 거머리 'I GOT C' 음원판매를 잠정 중단하겠다는 공식입장을 밝혔다. 전 온라인 음원사이트에서 ) '아가씨' 음원 판매가 전면 중단됐다. 이로써 프라이머리의 표절 논란은 마무리되는 듯 했지만 데이비드 슈얼러스는 지난
e	이민호 강남블루스	지었다. 11월 19일 영화계에 따르면 이민호는 유하 감독의 신작 '강남블루스'에 출연하기로 결정했다. 앞서 이민호는 '강남블루스' 출연 제의를 받았으나 "검토 중인 단계"라며 말을 아낀 바 있다. 그런 그가 최근 '강남블루스' 출연을
c	조용기비리의혹	여의도순복음교회는 조용기(사진) 원로목사와 그 일가가 수천억원대의 교회 돈을 빼돌렸다는 의혹 제기와 관련해 특별조사위원회를 구성해 진상조사를 벌이기로 했다.( < 한겨레 > 15일치 8면 참조 ) 여의도순복음교회는 17일 당회 운영위원회를 열어 조 목사의 비리 의혹
e	김성주 아버지	'김성주' '김성주 아버지' 방송인 김성주가 파킨슨병을 앓고 있는 아버지를 언급하며 눈물을 쏟았다. 지난 18일 방송된 SBS '힐링캠프, 기쁘지 아니한가(이하 '힐링캠프')'에는 김성주가 출연해 솔직한 입담을 뽐냈다. 이날 김성주는
c	안중근일본정부	FM 98.1 (07:00~09:00) ■ 진행 : 김현정 앵커 ■ 대담 : 송민순 전 외교부장관 안중근 의사는 범죄자다. 일본 정부의 대변인 격이죠. 스가 요시히데 관방장관이 어제 이런 말을 했습니다. 이 말이 나온 배경은 이렇습니다.
c	LIG손보매각	이후 1300억원 규모의 재원 마련을 놓고 다양한 방안을 검토했지만 확실하고 신속한 자금조달을 위해 LIG손보 지분 매각은 불가피한 선택이었다"고 말했다. 지분 20.9%를 매각할 경우 약 3400억원 가량을 확보할 수 있을 것으로
e	김혁 농구	우리동네 예체능'은 강호동, 최강창민, 이정진, 박진영, 서지석, 줄리엔강, 존박, 이혜정, 새로 투입된 김혁이 초등학생들과 농구 대결을 펼치는 모습이 그려졌다. 이날 김혁은 처음으로 예체능에 합류했지만 뛰어난 농구실력으로 단숨에 에이스로
c	비외른보리평양	스웨덴 속옷 회사 '비외른 보리'가 네티즌과의 약속대로 북한의 수도 평양에 속옷 450벌을 뿌렸다. 그러나 예고했던 공중 투하가 아닌 직접 속옷을 들고 평양에 몰래 들어가는 방식을 택했다. 앞서 비외른 보리는 공식 홈페이지를 통해 네티즌
e	조용필 안성기	수상했습니다. 어제 한국 대중문화예술을 이끈 4명이 은관 문화훈장을 받았습니다. '가왕' 조용필(63), '희극계 대부' 구봉서(87), '국민 배우' 안성기(61), '한국 최고 디바' 패티김(75)입니다. 4명은 더 이상 설명이 필요 없는
e	네이웃의아내불륜	앞서 '네 이웃의 아내'의 김유석은 기자 간담회에서 "안선규라는 캐릭터가 마음만 갈 뿐 쉽게 움직이지 않는 성격이다. 막장은 끝까지 가지만 선규는 끝까지 갈 수 없는 캐릭터다"라며 "눈으로만 바라볼 뿐 마음은 잡고 있는 거다"라고 언급한 바 있다. 다른 배우들 역시 '선을 넘지 않는' 정도로 드라마가 전개될 것이라고 추측했다. 하지만 그 '선'에 대한 생각은 모두 다르고, 더 강도가 센 '선'이 남아있어 어떤 '선'에 기준을 맞춰서 봐야할 지 애매한 여지가 남아있다. 제작진이 이 부분을 노리고 위기를 더욱 극적으로 보여주기 위한 일종의 장치로서 두 부부의 엇갈린 키스신을 넣었을 수도 있다. 하지만 키스를 나눈 두 부부를 배우들이 밝힌 "자극적이기만 한 내용이라고 보시지 않았으면 좋겠다"는 바람대로만 보기에는 아쉬움이 남는다. 아슬아슬한 마음이 결국 행동으로 옮겨지면서 점점 더 위험한 불륜으로 치닫고
c	갤럭시기어 판매량	나가고 있다. 앞서 미국 정보기술(IT) 전문매체인 애플 인사이더는 '비즈니스코리아' 발표를 인용해 갤럭시 기어 누적 판매량이 5만대, 하루 800∼900대라고 18일(현지시간) 밝혔다. 그러자 삼성전자 측은 이는 한국 내 판매량(
e	꽃보다누나호칭	징그럽다"고 거들어 폭소를 안겼다. 이어 '이모', '엄마'라는 호칭까지 나왔고, 결국 김자옥은 "그냥 부르지 마"라고 버럭하며 상황을 정리했다. 한편 '꽃보다 누나'는 '꽃보다 할배' 나영석 PD의 배낭여행 프로젝트 제2탄으로 발칸
c	김수근 공간사옥	지나지 아니한 것이라도 긴급한 보호 조치가 필요한 것은 등록문화재로 등록할 수 있다'고 되어 있다. 문화재청은 김수근 공간 사옥이 지은 지 42년밖에 되지 않지만 바로 이 조항을 적용해 등록문화재로 등록할 예정이다. 앞서 김원 광장건축
c	국정원 트윗글	국정원 트위트 실체 밝혀냈다! 지난 10월 18일, 윤석열 국정원 특별수사팀장은 수사를 통해 5만 5,689건의 국정원 트윗 글을 밝혀내고 공소장 변경을 신청했었습니다. 국정원이 대선에 '대대적으로' 개입했음을 증명하는 중요한 증거였습니다.
c	이외수 하태경	발언을 부각시키는 일부 언론을 비판하기도 했다. 이씨는 트위터에 "왜 일부 언론들은 이외수를 비난한 댓글만 게재하고 합리적이고 논리적으로 하태경 의원을 질타하는 글들에는 침묵할까. 이미 언론이기를 포기했다는 뜻일까"라고 남겼다.
c	소금밥 계모	이기지 못하고 10살이라는 어린 나이에 생을 마쳤다. 아이의 사인은 '소금중독으로 인한 전해질 이상'이었다. 계모는 아이에게 소금밥을 먹이고, 토사물과 대변을 먹였다. 계모 양모씨(51)는 2008년 9살 연하의 ㄴ씨(42)를 만나 재혼했다.
c	정문헌 김무성	기자/자료사진) 2007년 남북정상회담 대화록 유출 의혹과 관련해 애초 대화록 내용을 '공유'했다던 새누리당 김무성, 정문헌 의원이 말을 바꾸면서 검찰 수사에 대비해 입을 맞췄다는 의혹이 나오고 있다. 검찰이 새누리당 의원들에 대해
e	박신혜 이민호	'상속자들' 김지원이 이민호와 박신혜의 동거를 알고 분노했다. 11월 21일 방송된 SBS 수목드라마 '왕관을 쓰려는 자, 그 무게를 견뎌라-상속자들'(극본 김은숙/연출 강신효) 14회에서 유라헬(김지원 분)은 차은상(박신혜 분)이
s	스페인 남아공	때문이다. 스페인 스포츠지 '마르카'는 20일자 뉴스를 통해 FIFA가 스페인-남아공전을 무효로 판정했다고 보도했다. 남아공이 스페인을 1-0으로 꺾은 결과가 FIFA 랭킹 포인트 산정에 포함되지 않는다고 전했다. 스페인은 이케르 카시야스를
s	오승환 한신	제외한 구단 전력이 잘 갖춰진 상태라 오승환의 영입은 팀의 숙원인 우승을 향한 마지막 '퍼즐'이라는 평가다. 오승환이 한신 유니폼을 입으면 올해 임시 마무리로 14세이브를 기록한 후쿠하라 시노부는 중간계투로 기용될 것으로 보인다. ◇
e	우결 대본논란	싶습니다. 그래야 팬들도 마음의 문을 열고 사과를 받아들일 수 있을 테니까요. 한편, 이런 욕설 논란도 모자라 우결 대본논란이 번지면서 비난을 피할 수 없게 돼버렸습니다. 특히 문제의 영상 속에는 "대본 그대로 읽으라"라는 주문 내용이
s	박한이 삼성	"삼성에 남고 싶어 계약했다." 박한이(34)의 삼성 사랑이 팬들의 마음을 자극하고 있다. 박한이는 21일 아시아시리즈를 마치고 인천공항을 통해 귀국하면서 자유계약선수(FA) 계약에 대한 마음을 솔직하게 털어놨다. 그의 대답은 "삼성에
